N_Teste,N_Vertices,Tempo_Dijkstra_micros,Tempo_BMSSP_micros
4177,1300,887,5355
4178,1300,894,5449
4179,1300,889,5264
4180,1300,871,5184
4181,1300,893,5199
4182,1300,881,5420
4183,1300,893,5270
4184,1300,878,5179
4185,1300,878,5208
4186,1300,890,5291
4187,1300,960,5253
4188,1300,928,5628
4189,1300,897,5556
4190,1300,904,5362
4191,1300,901,5256
4192,1300,889,5244
4193,1300,900,5381
4194,1300,881,5174
4195,1300,915,5346
4196,1300,888,5227
4197,1300,899,5444
4198,1300,880,5264
4199,1300,904,5200
4200,1350,947,5671
4201,1350,959,5517
4202,1350,978,5889
4203,1350,1024,5987
4204,1350,959,5666
4205,1350,946,5597
4206,1350,979,6015
4207,1350,965,5776
4208,1350,933,5574
4209,1350,943,5798
4210,1350,961,5601
4211,1350,1019,5558
4212,1350,953,5945
4213,1350,945,5577
4214,1350,953,5562
4215,1350,952,5603
4216,1350,949,5935
4217,1350,951,5592
4218,1350,1005,5896
4219,1350,980,5717
4220,1350,933,5593
4221,1350,975,5697
4222,1350,947,5617
4223,1350,1201,5487
4224,1350,954,5906
4225,1350,937,5639
4226,1350,964,5759
4227,1350,943,5564
4228,1350,968,5712
4229,1350,923,5441
4230,1350,950,5717
4231,1350,977,5753
4232,1350,947,5587
4233,1350,958,5773
4234,1350,943,5620
4235,1350,962,5584
4236,1350,922,5517
4237,1350,934,5471
4238,1350,1120,5841
4239,1350,947,5611
4240,1350,992,5704
4241,1350,943,5536
4242,1350,931,5621
4243,1350,957,5893
4244,1350,939,5507
4245,1350,940,5578
4246,1350,943,5713
4247,1350,971,5559
4248,1350,972,5682
4249,1350,938,5519
4250,1350,957,5652
4251,1350,952,5625
4252,1350,935,5510
4253,1350,1056,5668
4254,1350,947,5575
4255,1350,958,5565
4256,1350,959,5705
4257,1350,943,5640
4258,1350,965,5732
4259,1350,954,5578
4260,1350,939,5496
4261,1350,982,5648
4262,1350,954,5787
4263,1350,940,5687
4264,1350,968,5600
4265,1350,943,5652
4266,1350,998,5692
4267,1350,1036,5636
4268,1350,954,5643
4269,1350,945,5485
4270,1350,939,5651
4271,1350,964,5577
4272,1350,1014,5549
4273,1350,958,5628
4274,1350,932,5521
4275,1350,937,5756
4276,1350,948,5727
4277,1350,948,5678
4278,1350,943,5937
4279,1350,944,5604
4280,1350,977,5784
4281,1350,947,5713
4282,1350,946,5518
4283,1350,962,5778
4284,1350,956,5666
4285,1350,943,5608
4286,1350,970,5683
4287,1350,945,5784
4288,1350,948,5822
4289,1350,951,5597
4290,1350,924,5512
4291,1350,1024,5729
4292,1350,935,5666
4293,1350,949,5751
4294,1350,942,5657
4295,1350,962,5635
4296,1350,950,5761
4297,1350,953,5619
4298,1350,981,5806
4299,1350,948,5629
4300,1350,1047,5581
4301,1350,930,5578
4302,1350,956,5688
4303,1350,946,5762
4304,1350,956,5639
4305,1350,947,5824
4306,1350,954,5640
4307,1350,936,5630
4308,1350,1109,5713
4309,1350,962,5648
4310,1350,964,5636
4311,1350,942,5554
4312,1350,945,5577
4313,1350,941,5554
4314,1350,961,5726
4315,1350,941,5572
4316,1350,924,5534
4317,1350,940,5682
4318,1350,962,5649
4319,1350,988,5569
4320,1350,941,5695
4321,1350,973,5560
4322,1350,1005,5720
4323,1350,1485,5632
4324,1350,934,5496
4325,1350,935,5526
4326,1350,948,5663
4327,1350,942,5595
4328,1350,951,5548
4329,1350,947,5616
4330,1350,923,5516
4331,1350,964,5633
4332,1350,940,5560
4333,1350,934,5498
4334,1350,1016,5947
4335,1350,941,5559
4336,1350,1057,5469
4337,1350,952,5624
4338,1350,933,5505
4339,1350,951,5703
4340,1350,954,5585
4341,1350,931,5489
4342,1350,938,5730
4343,1350,930,5525
4344,1350,1006,5466
4345,1350,951,5600
4346,1350,950,5550
4347,1350,947,5697
4348,1350,1001,5582
4349,1350,1001,5682
4350,1350,940,5525
4351,1350,1084,5643
4352,1350,948,5584
4353,1350,941,5517
4354,1350,946,5720
4355,1350,932,5418
4356,1350,1116,5472
4357,1350,965,6094
4358,1350,940,5470
4359,1350,940,5592
4360,1350,951,5584
4361,1350,1035,5762
4362,1350,949,5680
4363,1350,946,5479
4364,1350,951,5780
4365,1350,957,5545
4366,1350,950,5630
4367,1350,936,5493
4368,1350,921,5471
4369,1350,922,5563
4370,1350,925,5503
4371,1350,1063,5518
4372,1350,933,5580
4373,1350,942,5467
4374,1350,935,5671
4375,1350,929,5565
4376,1350,960,5717
4377,1350,972,5775
4378,1350,986,5661
4379,1350,955,5675
4380,1350,947,5631
4381,1350,955,5529
4382,1350,940,5821
4383,1350,954,5577
4384,1350,936,5640
4385,1350,933,5600
4386,1350,944,5631
4387,1350,976,5688
4388,1350,970,5592
4389,1350,941,5487
4390,1350,954,5690
4391,1350,980,5641
4392,1350,941,5485
4393,1350,949,5908
4394,1350,960,5642
4395,1350,1002,5548
4396,1350,943,5695
4397,1350,943,5603
4398,1350,973,5617
4399,1350,976,5830
4400,1400,1037,5824
4401,1400,1055,5998
4402,1400,1023,5973
4403,1400,1053,6126
4404,1400,1013,5949
4405,1400,1079,6154
4406,1400,994,5813
4407,1400,1002,5994
4408,1400,1017,5892
4409,1400,1004,5950
4410,1400,1028,6213
4411,1400,1000,5824
4412,1400,1019,6120
4413,1400,1001,5956
4414,1400,1028,5831
4415,1400,1003,6014
4416,1400,995,5942
4417,1400,1006,5864
4418,1400,1014,5936
4419,1400,1007,5935
4420,1400,997,6205
4421,1400,1013,5931
4422,1400,1018,6017
4423,1400,1004,5835
4424,1400,1002,5902
4425,1400,1001,5888
4426,1400,987,5898
4427,1400,1011,6014
4428,1400,978,5804
4429,1400,991,5917
4430,1400,999,5894
4431,1400,1102,6021
4432,1400,1067,5845
4433,1400,1001,5857
4434,1400,994,5904
4435,1400,1003,6147
4436,1400,993,5850
4437,1400,1020,6354
4438,1400,1050,5853
4439,1400,1037,5974
4440,1400,1078,6273
4441,1400,992,5846
4442,1400,1011,5997
4443,1400,1007,5907
4444,1400,1064,5883
4445,1400,999,5979
4446,1400,996,5928
4447,1400,1025,6073
4448,1400,1059,6009
4449,1400,989,5932
4450,1400,1004,5902
4451,1400,1007,6046
4452,1400,998,5856
4453,1400,1001,5912
4454,1400,1035,5931
4455,1400,1010,5850
4456,1400,972,5849
4457,1400,1001,5845
4458,1400,1021,6042
4459,1400,1071,6020
4460,1400,1013,6125
4461,1400,1007,6081
4462,1400,1007,5902
4463,1400,989,5846
4464,1400,1038,5868
4465,1400,1009,5853
4466,1400,1018,5953
4467,1400,994,5840
4468,1400,1007,5929
4469,1400,1032,5845
4470,1400,1017,5821
4471,1400,1079,6044
4472,1400,1032,5798
4473,1400,1035,6080
4474,1400,1050,6069
4475,1400,1007,5870
4476,1400,1076,6020
4477,1400,1004,5876
4478,1400,1006,5908
4479,1400,1007,5886
4480,1400,978,5881
4481,1400,1017,6040
4482,1400,984,5831
4483,1400,1038,6185
4484,1400,1004,5879
4485,1400,1026,6024
4486,1400,1049,6106
4487,1400,1007,5882
4488,1400,997,5854
4489,1400,1018,5900
4490,1400,998,5782
4491,1400,987,5870
4492,1400,1002,5948
4493,1400,1010,5838
4494,1400,1011,5724
4495,1400,1012,6014
4496,1400,999,5877
4497,1400,1003,5979
4498,1400,1090,5865
4499,1400,999,5968
4500,1400,1004,6025
4501,1400,1011,5982
4502,1400,1010,5987
4503,1400,1011,5919
4504,1400,987,5794
4505,1400,1032,5992
4506,1400,1004,5942
4507,1400,1024,6016
4508,1400,1004,5867
4509,1400,1027,6040
4510,1400,1052,5978
4511,1400,1036,5929
4512,1400,1093,6160
4513,1400,1033,5956
4514,1400,1020,6216
4515,1400,1020,6021
4516,1400,1013,5839
4517,1400,1021,5870
4518,1400,1004,5831
4519,1400,982,5823
4520,1400,1014,5883
4521,1400,1006,5991
4522,1400,1021,5855
4523,1400,1016,5890
4524,1400,1015,6053
4525,1400,1054,5928
4526,1400,1032,6035
4527,1400,1009,6143
4528,1400,999,5858
4529,1400,998,6042
4530,1400,999,5949
4531,1400,1048,6079
4532,1400,1001,5890
4533,1400,1021,5969
4534,1400,1169,6005
4535,1400,1010,5910
4536,1400,1032,6030
4537,1400,998,5920
4538,1400,1008,5868
4539,1400,1044,5923
4540,1400,1046,5926
4541,1400,1053,6003
4542,1400,1037,5941
4543,1400,987,5800
4544,1400,995,6069
4545,1400,993,5859
4546,1400,1023,5924
4547,1400,1023,5923
4548,1400,1036,5843
4549,1400,1001,5989
4550,1400,1016,6006
4551,1400,1001,5894
4552,1400,1036,5854
4553,1400,994,5906
4554,1400,1019,5938
4555,1400,1007,5879
4556,1400,998,6017
4557,1400,1009,5913
4558,1400,1008,5890
4559,1400,1324,7018
4560,1400,1092,6510
4561,1400,1267,6246
4562,1400,1037,6117
4563,1400,1092,6585
4564,1400,1099,6219
4565,1400,1020,6011
4566,1400,1115,5951
4567,1400,1043,6052
4568,1400,1003,6051
4569,1400,999,5868
4570,1400,1138,6255
4571,1400,1061,5930
4572,1400,1012,5916
4573,1400,1008,6082
4574,1400,991,5957
4575,1400,1021,6190
4576,1400,1016,6023
4577,1400,998,5876
4578,1400,1006,6018
4579,1400,1039,6298
4580,1400,1005,5885
4581,1400,1259,6008
4582,1400,1008,5880
4583,1400,1002,6004
4584,1400,995,5854
4585,1400,1009,6133
4586,1400,991,5845
4587,1400,1046,5968
4588,1400,1005,5807
4589,1400,1012,5895
4590,1400,1020,6009
4591,1400,989,5909
4592,1400,1013,5981
4593,1400,1095,6094
4594,1400,1031,5995
4595,1400,994,6076
4596,1400,1004,5884
4597,1400,1015,5977
4598,1400,1049,5896
4599,1400,1002,5890
4600,1450,1076,6496
4601,1450,1094,6374
4602,1450,1152,6226
4603,1450,1063,6326
4604,1450,1085,6242
4605,1450,1080,6372
4606,1450,1135,7000
4607,1450,1071,6380
4608,1450,1083,6551
4609,1450,1106,6433
4610,1450,1068,6304
4611,1450,1106,6270
4612,1450,1088,6245
4613,1450,1057,6274
4614,1450,1039,6252
4615,1450,1063,6253
4616,1450,1091,6700
4617,1450,1200,6200
4618,1450,1071,6438
4619,1450,1060,6337
4620,1450,1068,6530
4621,1450,1054,6465
4622,1450,1075,6159
4623,1450,1041,6168
4624,1450,1049,6207
4625,1450,1062,6328
4626,1450,1097,6780
4627,1450,1120,6692
4628,1450,1178,6360
4629,1450,1088,6407
4630,1450,1064,6281
4631,1450,1078,6384
4632,1450,1074,6398
4633,1450,1085,6653
4634,1450,1074,6296
4635,1450,1123,6880
4636,1450,1099,7107
4637,1450,1144,7043
4638,1450,1094,6618
4639,1450,1082,6651
4640,1450,1102,6638
4641,1450,1198,6471
4642,1450,1081,6324
4643,1450,1075,6796
4644,1450,1139,6538
4645,1450,1107,6600
4646,1450,1122,6497
4647,1450,1107,6347
4648,1450,1062,6582
4649,1450,1059,6531
4650,1450,1108,6338
4651,1450,1096,6561
4652,1450,1054,6172
4653,1450,1057,6277
4654,1450,1099,6298
4655,1450,1068,6228
4656,1450,1062,6495
4657,1450,1102,6459
4658,1450,1079,6570
4659,1450,1173,6440
4660,1450,1072,6343
4661,1450,1084,6638
4662,1450,1076,6369
4663,1450,1085,6400
4664,1450,1052,6255
4665,1450,1044,6286
4666,1450,1067,6602
4667,1450,1062,6341
4668,1450,1061,6367
4669,1450,1088,6235
4670,1450,1054,6191
4671,1450,1061,6348
4672,1450,1056,6358
4673,1450,1061,6381
4674,1450,1058,6238
4675,1450,1064,6294
4676,1450,1112,6275
4677,1450,1047,6264
4678,1450,1062,6224
4679,1450,1067,6583
4680,1450,1091,6323
4681,1450,1056,6070
4682,1450,1089,6149
4683,1450,1058,6297
4684,1450,1055,6289
4685,1450,1049,6246
4686,1450,1079,6440
4687,1450,1056,6255
4688,1450,1055,6263
4689,1450,1062,6359
4690,1450,1062,6452
4691,1450,1128,6549
4692,1450,1064,6281
4693,1450,1053,6278
4694,1450,1058,6376
4695,1450,1057,6351
4696,1450,1082,6620
4697,1450,1045,6535
4698,1450,1084,6377
4699,1450,1070,6267
4700,1450,1078,6259
4701,1450,1062,6317
4702,1450,1082,6428
4703,1450,1099,6360
4704,1450,1086,6358
4705,1450,1055,6172
4706,1450,1052,6179
4707,1450,1083,6370
4708,1450,1064,6235
4709,1450,1064,6305
4710,1450,1056,6215
4711,1450,1085,6359
4712,1450,1086,6179
4713,1450,1056,6509
4714,1450,1106,6569
4715,1450,1058,6344
4716,1450,1083,6671
4717,1450,1332,7565
4718,1450,1130,6789
4719,1450,1133,6897
4720,1450,1099,6675
4721,1450,1060,6401
4722,1450,1075,6365
4723,1450,1063,6350
4724,1450,1074,6369
4725,1450,1082,6426
4726,1450,1100,6322
4727,1450,1060,6314
4728,1450,1071,6337
4729,1450,1103,6407
4730,1450,1060,6309
4731,1450,1078,6317
4732,1450,1077,6240
4733,1450,1066,6212
4734,1450,1085,6279
4735,1450,1067,6477
4736,1450,1069,6330
4737,1450,1069,6287
4738,1450,1108,6288
4739,1450,1191,6639
4740,1450,1072,6316
4741,1450,1073,6313
4742,1450,1061,6232
4743,1450,1055,6298
4744,1450,1064,6280
4745,1450,1087,6520
4746,1450,1031,6203
4747,1450,1031,6138
4748,1450,1050,6288
4749,1450,1053,6255
4750,1450,1054,6397
4751,1450,1139,6427
4752,1450,1121,6748
4753,1450,1200,6291
4754,1450,1082,6376
4755,1450,1086,6369
4756,1450,1055,6268
4757,1450,1068,6414
4758,1450,1083,6221
4759,1450,1052,6093
4760,1450,1066,6326
4761,1450,1077,6410
4762,1450,1070,6395
4763,1450,1077,6524
4764,1450,1131,6272
4765,1450,1070,6289
4766,1450,1078,6676
4767,1450,1053,6146
4768,1450,1064,6234
4769,1450,1192,6588
4770,1450,1116,6320
4771,1450,1058,6279
4772,1450,1069,6281
4773,1450,1071,6467
4774,1450,1060,6382
4775,1450,1054,6386
4776,1450,1042,6199
4777,1450,1200,6747
4778,1450,1066,6226
4779,1450,1053,6323
4780,1450,1057,6325
4781,1450,1056,6248
4782,1450,1060,6368
4783,1450,1065,6388
4784,1450,1082,6560
4785,1450,1063,6353
4786,1450,1072,6465
4787,1450,1067,6408
4788,1450,1134,6200
4789,1450,1065,6550
4790,1450,1079,6373
4791,1450,1071,6465
4792,1450,1065,6213
4793,1450,1073,6384
4794,1450,1063,6373
4795,1450,1066,6189
4796,1450,1073,6307
4797,1450,1053,6255
4798,1450,1057,6228
4799,1450,1075,6344
4800,1500,1189,6760
4801,1500,1148,6551
4802,1500,1215,6978
4803,1500,1121,6815
4804,1500,1104,6943
4805,1500,1210,6640
4806,1500,1115,6778
4807,1500,1111,6589
4808,1500,1107,6671
4809,1500,1095,6494
4810,1500,1098,6609
4811,1500,1126,6668
4812,1500,1123,6642
4813,1500,1122,6722
4814,1500,1107,6805
4815,1500,1121,6611
4816,1500,1122,6974
4817,1500,1128,6629
4818,1500,1116,6906
4819,1500,1102,6523
4820,1500,1120,6681
4821,1500,1225,7355
4822,1500,1130,6722
4823,1500,1132,6630
4824,1500,1185,6784
4825,1500,1276,6687
4826,1500,1290,6658
4827,1500,1117,6701
4828,1500,1153,6905
4829,1500,1123,6732
4830,1500,1132,6506
4831,1500,1210,6678
4832,1500,1118,6516
4833,1500,1127,6504
4834,1500,1120,6603
4835,1500,1115,6576
4836,1500,1172,6598
4837,1500,1170,6614
4838,1500,1124,6557
4839,1500,1161,6487
4840,1500,1135,6449
4841,1500,1155,6459
4842,1500,1164,6600
4843,1500,1134,6589
4844,1500,1106,6534
4845,1500,1125,6649
4846,1500,1121,6977
4847,1500,1138,6869
4848,1500,1155,6776
4849,1500,1108,6558
4850,1500,1115,6552
4851,1500,1128,6611
4852,1500,1118,6537
4853,1500,1119,6468
4854,1500,1172,6523
4855,1500,1187,6736
4856,1500,1164,6691
4857,1500,1118,6829
4858,1500,1155,6617
4859,1500,1126,6580
4860,1500,1106,6528
4861,1500,1139,6552
4862,1500,1105,6543
4863,1500,1137,6733
4864,1500,1143,6554
4865,1500,1129,6504
4866,1500,1115,6668
4867,1500,1207,7392
4868,1500,1288,7351
4869,1500,1197,7314
4870,1500,1146,7018
4871,1500,1184,6966
4872,1500,1117,6543
4873,1500,1102,6508
4874,1500,1123,6564
4875,1500,1122,6582
4876,1500,1108,6521
4877,1500,1117,6579
4878,1500,1168,6615
4879,1500,1106,6537
4880,1500,1216,6692
4881,1500,1134,6791
4882,1500,1107,6644
4883,1500,1136,6596
4884,1500,1133,6687
4885,1500,1111,6550
4886,1500,1138,6605
4887,1500,1110,6583
4888,1500,1156,6680
4889,1500,1114,6597
4890,1500,1121,6516
4891,1500,1101,6563
4892,1500,1209,6663
4893,1500,1123,6634
4894,1500,1144,6700
4895,1500,1124,6594
4896,1500,1123,6612
4897,1500,1134,6584
4898,1500,1140,6765
4899,1500,1125,6696
4900,1500,1134,6945
4901,1500,1164,6656
4902,1500,1130,6657
4903,1500,1111,6627
4904,1500,1138,6538
4905,1500,1153,6674
4906,1500,1193,6635
4907,1500,1139,6807
4908,1500,1156,7288
4909,1500,1129,6815
4910,1500,1127,6535
4911,1500,1127,6645
4912,1500,1121,6565
4913,1500,1178,7105
4914,1500,1118,6577
4915,1500,1165,6571
4916,1500,1152,6623
4917,1500,1123,6666
4918,1500,1111,6609
4919,1500,1122,6602
4920,1500,1130,6568
4921,1500,1130,6647
4922,1500,1136,6528
4923,1500,1133,6678
4924,1500,1256,6831
4925,1500,1118,6628
4926,1500,1122,6744
4927,1500,1119,6819
4928,1500,1115,6648
4929,1500,1142,6667
4930,1500,1141,6682
4931,1500,1418,7161
4932,1500,1135,6782
4933,1500,1138,6753
4934,1500,1111,6541
4935,1500,1116,6680
4936,1500,1105,6489
4937,1500,1184,6708
4938,1500,1151,6563
4939,1500,1097,6504
4940,1500,1171,6503
4941,1500,1114,6594
4942,1500,1130,6783
4943,1500,1122,6720
4944,1500,1125,6607
4945,1500,1125,6722
4946,1500,1120,6721
4947,1500,1134,6748
4948,1500,1124,6558
4949,1500,1144,6823
4950,1500,1189,6890
4951,1500,1263,6663
4952,1500,1156,6889
4953,1500,1126,6732
4954,1500,1143,6621
4955,1500,1145,6542
4956,1500,1100,6633
4957,1500,1143,6714
4958,1500,1144,6663
4959,1500,1120,6723
4960,1500,1108,6596
4961,1500,1124,6783
4962,1500,1155,7174
4963,1500,1111,6592
4964,1500,1127,6476
4965,1500,1178,6985
4966,1500,1127,6678
4967,1500,1103,6477
4968,1500,1121,6613
4969,1500,1118,6509
4970,1500,1243,6871
4971,1500,1145,7072
4972,1500,1137,6925
4973,1500,1116,6554
4974,1500,1119,6754
4975,1500,1109,6451
4976,1500,1131,6512
4977,1500,1116,6560
4978,1500,1121,6677
4979,1500,1255,6760
4980,1500,1184,6817
4981,1500,1122,6828
4982,1500,1139,6710
4983,1500,1231,6601
4984,1500,1147,6539
4985,1500,1123,6614
4986,1500,1122,6650
4987,1500,1102,6489
4988,1500,1216,6542
4989,1500,1130,6636
4990,1500,1150,6963
4991,1500,1132,7026
4992,1500,1159,6829
4993,1500,1168,6728
4994,1500,1127,6617
4995,1500,1142,6965
4996,1500,1201,6536
4997,1500,1203,7004
4998,1500,1128,6845
4999,1500,1116,6609
